Seed,WiFi_Nodes,NRU_Nodes,WiFi_CW_Min,WiFi_CW_Max,NRU_CW_Min,NRU_CW_Max,WiFi_Throughput,NRU_Throughput,Total_Throughput,WiFi_PLR,NRU_PLR,WiFi_Latency,NRU_Latency,WiFi_Access_Delay,NRU_Access_Delay,WiFi_SINR,NRU_SINR,Traditional_Fairness,Jains_Fairness,Joint_Metric,WiFi_COT,NRU_COT,Total_COT,WiFi_Efficiency,NRU_Efficiency,Total_Efficiency
1,1,3,15,63,15,63,772.5417120000001,96.72,869.2617120000001,0.0016129032258064516,0.019464720194647202,0,0,67.71774193548387,114.80170316301702,-6.882887292529541e-12,39.333333333328746,0.5889769903493473,0.3148167344279492,0.5767397761557261,0.8986229333333333,0.0806,0.9792229333333333,0.89136,0.0806,0.97196
2,1,3,15,63,15,63,767.7055260000001,103.92,871.625526,0.0014204545454545455,0.015909090909090907,0,0,67.69176136363637,114.01590909090908,118.0,-6.882887292529541e-12,0.596073238890307,0.3202995849555874,0.5839118347647395,0.8929974666666667,0.0866,0.9795974666666667,0.88578,0.0866,0.97238
3,1,3,15,63,15,63,775.5058260000001,93.6,869.1058260000001,0.0008040201005025126,0.01015228426395939,0,0,67.60854271356784,112.74365482233503,118.0,-6.882887292529541e-12,0.5858260216029303,0.31227004314077883,0.5741509776532012,0.9020708,0.078,0.9800708,0.89478,0.078,0.97278
4,1,3,15,63,15,63,771.605676,97.44,869.045676,0.0022190841234617713,0.026378896882494004,0,0,67.79957635666733,116.32973621103116,118.0,-6.882887292529541e-12,0.5897356252902638,0.31543003712235707,0.5771943861142578,0.8975341333333333,0.0812,0.9787341333333334,0.89028,0.0812,0.97148
5,1,3,15,63,15,63,759.9052260000001,113.52000000000001,873.4252260000001,0.0026617526617526617,0.026748971193415638,0,0,67.85933660933661,116.41152263374487,118.0,-6.882887292529541e-12,0.6058108161248812,0.3278183452579274,0.5928005038125587,0.8839241333333333,0.0946,0.9785241333333333,0.87678,0.0946,0.97138
6,1,3,15,63,15,63,764.117388,108.47999999999999,872.597388,0.002037489812550937,0.021645021645021644,0,0,67.77506112469437,115.28354978354979,118.0,-6.882887292529541e-12,0.600666123857109,0.32384215489708457,0.5881865242902208,0.8888237333333333,0.0904,0.9792237333333333,0.88164,0.0904,0.97204
7,1,3,15,63,15,63,761.153274,112.08,873.233274,0.0026573998364677024,0.027083333333333334,0,0,67.85874897792314,116.48541666666667,118.0,-6.882887292529541e-12,0.604330869102565,0.32667611458751156,0.591504470159283,0.8853758666666667,0.0934,0.9787758666666667,0.87822,0.0934,0.97162
8,1,3,15,63,15,63,761.933304,110.16000000000001,872.093304,0.003061849357011635,0.03164556962025317,0,0,67.91334966319657,117.49367088607593,-6.882887292529541e-12,39.333333333328746,0.6024791791748668,0.32524351664464546,0.5892747635007272,0.8862832,0.0918,0.9780832,0.87912,0.0918,0.97092
9,1,3,15,63,15,63,755.537058,121.2,876.737058,0.001443298969072165,0.013671875,0,0,67.69484536082474,113.521484375,118.0,-6.882887292529541e-12,0.613425748533584,0.3337705836014704,0.6010609666154424,0.8788430666666667,0.101,0.9798430666666667,0.87174,0.101,0.97274
10,1,3,15,63,15,63,764.4294000000001,108.96000000000001,873.3894000000001,0.0010193679918450561,0.010893246187363835,0,0,67.63761467889908,112.90740740740742,118.0,-6.882887292529541e-12,0.6010619540593805,0.32414899289883276,0.5890327008188054,0.8891866666666667,0.0908,0.9799866666666667,0.882,0.0908,0.9728
1,2,1,15,63,15,63,780.966036,20.88,801.846036,0.1147656940760389,0.02247191011235955,0,0,82.99336870026525,115.46629213483148,58.99999999999656,-6.882887292529541e-12,0.5191470661105547,0.7017768806792392,0.4806378442602148,0.9084221333333333,0.0174,0.9258221333333333,0.90108,0.0174,0.91848
2,2,1,15,63,15,63,784.398168,20.64,805.038168,0.10756123535676251,0.022727272727272728,0,0,82.02076677316295,115.52272727272727,58.99999999999656,-6.882887292529541e-12,0.5188443868506701,0.7012324483079975,0.48232521337555356,0.9124144,0.0172,0.9296144,0.90504,0.0172,0.92224
3,2,1,15,63,15,63,784.71018,20.400000000000002,805.11018,0.10720624778132766,0.022988505747126436,0,0,81.97284345047925,115.58045977011494,58.99999999999656,-6.882887292529541e-12,0.5186180184531274,0.7008324067837504,0.48219927821596625,0.9127773333333333,0.017,0.9297773333333333,0.9054,0.017,0.9224
4,2,1,15,63,15,63,779.5619820000001,21.84,801.4019820000001,0.11651343705799151,0.021505376344086023,0,0,83.22931400282886,115.25268817204301,58.99999999999656,-6.882887292529541e-12,0.5200627407693573,0.7034399690393456,0.4810522798506577,0.9067889333333333,0.0182,0.9249889333333333,0.89946,0.0182,0.91766
5,2,1,15,63,15,63,780.654024,22.319999999999997,802.9740240000001,0.11370882040382571,0.0,0,0,82.85069075451646,110.5,58.99999999999656,-6.882887292529541e-12,0.5204746556107883,0.7041710027515182,0.4823026279885686,0.9080592,0.0186,0.9266592,0.90072,0.0186,0.91932
6,2,1,15,63,15,63,785.802222,19.439999999999998,805.2422220000001,0.10659808442710181,0.012195121951219513,0,0,81.89074139765874,113.19512195121952,-6.882887292529541e-12,-3.010299956643254,0.517717800354457,0.6991896643920881,0.4816057412570128,0.9140476,0.0162,0.9302476,0.90666,0.0162,0.92286
7,2,1,15,63,15,63,788.454324,17.040000000000003,805.494324,0.10469441984056688,0.013888888888888888,0,0,81.63374667847653,113.56944444444443,58.99999999999656,-6.882887292529541e-12,0.5154793295531818,0.695133678964076,0.480082669873733,0.9171325333333333,0.0142,0.9313325333333333,0.90972,0.0142,0.92392
8,2,1,15,63,15,63,784.71018,17.040000000000003,801.75018,0.11224849982350865,0.0273972602739726,0,0,82.65354747617367,116.55479452054794,58.99999999999656,-6.882887292529541e-12,0.5155531515330333,0.6952759408460005,0.4779060855996871,0.9127773333333333,0.0142,0.9269773333333333,0.9054,0.0142,0.9196
9,2,1,15,63,15,63,780.0300000000001,20.64,800.6700000000001,0.11676382264617559,0.033707865168539325,0,0,83.2631160572337,117.94943820224718,58.99999999999656,-6.882887292529541e-12,0.5189498398110415,0.7012150012022913,0.47978642523330156,0.9073333333333333,0.0172,0.9245333333333333,0.9,0.0172,0.9172
10,2,1,15,63,15,63,786.1142340000001,17.28,803.3942340000001,0.10893015030946065,0.0136986301369863,0,0,82.20557029177718,113.52739726027399,58.99999999999656,-6.882887292529541e-12,0.5157439456739997,0.6953571286665969,0.47902840924490536,0.9144105333333333,0.0144,0.9288105333333333,0.90702,0.0144,0.92142
1,2,2,15,63,15,63,764.273394,42.00000000000001,806.273394,0.11999281480150889,0.011299435028248588,0,0,83.6990299982037,112.99717514124293,58.99999999999656,-6.882887292529541e-12,0.5393089202199041,0.5547771704382188,0.4983242466895765,0.8890052,0.035,0.9240052,0.88182,0.035,0.91682
2,2,2,15,63,15,63,763.805376,42.480000000000004,806.285376,0.12005751258087707,0.027472527472527472,0,0,83.7077641984184,116.57142857142857,58.99999999999656,-6.882887292529541e-12,0.539781034206846,0.5554374817778404,0.4986825380871641,0.8884608,0.0354,0.9238608,0.88128,0.0354,0.91668
3,2,2,15,63,15,63,784.5541740000001,29.04,813.5941740000001,0.0953408886490376,0.016260162601626018,0,0,80.37101996762007,114.09349593495935,58.99999999999656,-6.882887292529541e-12,0.5264991280391387,0.5368939154737082,0.4932222069506692,0.9125958666666667,0.0242,0.9367958666666667,0.90522,0.0242,0.92942
4,2,2,15,63,15,63,768.32955,40.08,808.4095500000001,0.11341134113411341,0.03468208092485549,0,0,82.81053105310531,118.16473988439306,58.99999999999656,-6.882887292529541e-12,0.5373196220762939,0.5519685158266804,0.4981615590847805,0.8937233333333333,0.0334,0.9271233333333333,0.8865,0.0334,0.9199
