"Seed,WiFi,Gnb,ChannelOccupancyWiFi,ChannelEfficiencyWiFi,PcolWifi,ChannelOccupancyNR,ChannelEfficiencyNR,PcolNR,ChannelOccupancyAll,ChannelEfficiencyAll"
3,4,2,15,63,15,63,717.939612,15.120000000000001,733.059612,0.25497814473045166,0.045454545454545456,0,0,29.499999999994838,-6.882887292529541e-12,0.5150844061091767,0.6936174430536347,0.4366419958690477,0.8351096,0.0126,0.8477096,0.82836,0.0126,0.84096
1,4,3,15,63,15,63,721.683756,20.88,742.563756,0.24076809453471196,0.09375,0,0,29.49999999999484,-6.882887292529541e-12,0.5207185907818634,0.6009318200003846,0.44618543114658327,0.8394648,0.0174,0.8568648,0.83268,0.0174,0.85008
2,4,3,15,63,15,63,724.4918640000001,19.439999999999998,743.9318640000001,0.24005891016200295,0.06896551724137931,0,0,29.499999999994838,-6.882887292529541e-12,0.5192161104220262,0.6013113437715808,0.4459709167841235,0.8427312,0.0162,0.8589312,0.83592,0.0162,0.85212
3,4,3,15,63,15,63,726.8319540000001,28.8,755.6319540000001,0.22620827105132038,0.0,0,0,29.49999999999484,-6.882887292529541e-12,0.5283642851623949,0.6153284168377826,0.45938801850015676,0.8454532,0.024,0.8694532,0.83862,0.024,0.86262
1,4,4,15,63,15,63,711.855378,34.56,746.4153779999999,0.24478649453823237,0.02040816326530612,0,0,29.49999999999484,-6.882887292529541e-12,0.5347392224304295,0.5467052129028116,0.45818189132919873,0.8280324,0.0288,0.8568324,0.82134,0.0288,0.85014
2,4,4,15,63,15,63,718.40763,29.52,747.92763,0.23821339950372208,0.08888888888888889,0,0,-1.5051499783250681,-3.010299956643254,0.5294125321846048,0.5354665590414325,0.455429248461935,0.835654,0.0246,0.860254,0.8289,0.0246,0.8535
3,4,4,15,63,15,63,716.535558,30.96,747.4955580000001,0.23944361649279683,0.06521739130434782,0,0,29.499999999994838,-6.882887292529541e-12,0.5309250535431276,0.539525013497051,0.45621136867834594,0.8334764,0.0258,0.8592764,0.82674,0.0258,0.85254
1,4,5,15,63,15,63,702.4950180000001,48.24,750.7350180000001,0.24534942182001004,0.04285714285714286,0,0,29.499999999994838,-6.882887292529542e-12,0.5490769344281603,0.5045480093443142,0.4707480349011504,0.8171444,0.0402,0.8573444,0.81054,0.0402,0.85074
2,4,5,15,63,15,63,719.811684,36.72,756.531684,0.22674710910005028,0.03773584905660377,0,0,29.499999999994838,-6.882887292529542e-12,0.5364978510434716,0.4886744468972797,0.4656196177481356,0.8372872,0.0306,0.8678872,0.83052,0.0306,0.86112
3,4,5,15,63,15,63,699.68691,48.96,748.64691,0.2491210447011552,0.02857142857142857,0,0,29.499999999994838,-6.882887292529542e-12,0.5500046990425854,0.505839721129846,0.47007691616831887,0.813878,0.0408,0.854678,0.8073,0.0408,0.8481
1,5,1,15,63,15,63,709.04727,6.48,715.52727,0.28772919605077574,0.1,0,0,-1.8061799739887054,-3.010299956643254,0.5065470309476395,0.8418642565791349,0.4205181224936781,0.824766,0.0054,0.830166,0.8181,0.0054,0.8235
2,5,1,15,63,15,63,711.855378,6.48,718.335378,0.27880512091038406,0.1,0,0,23.599999999994495,-6.882887292529541e-12,0.5065212065966281,0.8475143565749019,0.4221511848647236,0.8280324,0.0054,0.8334324,0.82134,0.0054,0.82674
3,5,1,15,63,15,63,708.579252,5.76,714.339252,0.28618576143328617,0.1111111111111111,0,0,23.599999999994495,-6.882887292529541e-12,0.505823479040734,0.8446992827726115,0.41933858991191575,0.8242216,0.0048,0.8290216,0.81756,0.0048,0.82236
